"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"SP";"Apiaí";"2014";"FUNDEB";"R$7.437.412,96";"3502705";"6153"
"SP";"Apiaí";"2015";"FUNDEB";"R$8.454.710,69";"3502705";"6153"
"SP";"Apiaí";"2016";"FUNDEB";"R$8.760.455,22";"3502705";"6153"
"SP";"Apiaí";"2017";"FUNDEB";"R$9.288.421,89";"3502705";"6153"
"SP";"Apiaí";"2018";"FUNDEB";"R$10.838.762,89";"3502705";"6153"
"SP";"Apiaí";"2019";"FUNDEB";"R$11.518.418,44";"3502705";"6153"
"SP";"Apiaí";"2021";"AJUSTE FUNDEB";"-R$203.270,26";"3502705";"6153"
"SP";"Apiaí";"2021";"FUNDEB";"R$13.449.013,73";"3502705";"6153"
"SP";"Apiaí";"2022";"AJUSTE FUNDEB";"-R$666,96";"3502705";"6153"
"SP";"Apiaí";"2022";"FUNDEB";"R$14.821.288,31";"3502705";"6153"
"SP";"Araçariguama";"2012";"FUNDEB";"R$12.601.565,23";"3502754";"3067"
"SP";"Araçariguama";"2013";"FUNDEB";"R$14.067.241,98";"3502754";"3067"
"SP";"Araçariguama";"2014";"FUNDEB";"R$15.088.879,76";"3502754";"3067"
"SP";"Araçariguama";"2015";"FUNDEB";"R$15.222.081,15";"3502754";"3067"
"SP";"Araçariguama";"2016";"FUNDEB";"R$15.693.361,15";"3502754";"3067"
"SP";"Araçariguama";"2017";"FUNDEB";"R$15.968.864,59";"3502754";"3067"
"SP";"Araçariguama";"2018";"FUNDEB";"R$16.839.876,26";"3502754";"3067"
"SP";"Araçariguama";"2019";"FUNDEB";"R$19.829.362,91";"3502754";"3067"
"SP";"Araçariguama";"2021";"AJUSTE FUNDEB";"-R$163.030,02";"3502754";"3067"
"SP";"Araçariguama";"2021";"FUNDEB";"R$24.762.387,25";"3502754";"3067"
"SP";"Araçariguama";"2022";"AJUSTE FUNDEB";"-R$1.234,96";"3502754";"3067"
"SP";"Araçariguama";"2022";"FUNDEB";"R$27.443.583,24";"3502754";"3067"
"SP";"Araçatuba";"2012";"FUNDEB";"R$42.200.080,41";"3502804";"6155"
"SP";"Araçatuba";"2013";"FUNDEB";"R$46.184.854,90";"3502804";"6155"
"SP";"Araçatuba";"2014";"FUNDEB";"R$53.114.765,69";"3502804";"6155"
"SP";"Araçatuba";"2015";"FUNDEB";"R$56.083.515,11";"3502804";"6155"
"SP";"Araçatuba";"2016";"FUNDEB";"R$61.584.070,08";"3502804";"6155"
"SP";"Araçatuba";"2017";"FUNDEB";"R$65.247.668,52";"3502804";"6155"
"SP";"Araçatuba";"2018";"FUNDEB";"R$71.020.025,39";"3502804";"6155"
"SP";"Araçatuba";"2019";"FUNDEB";"R$88.826.464,64";"3502804";"6155"
"SP";"Araçatuba";"2021";"AJUSTE FUNDEB";"-R$3.098.414,32";"3502804";"6155"
"SP";"Araçatuba";"2021";"FUNDEB";"R$105.360.308,97";"3502804";"6155"
"SP";"Araçatuba";"2022";"AJUSTE FUNDEB";"-R$5.168,38";"3502804";"6155"
"SP";"Araçatuba";"2022";"FUNDEB";"R$114.840.379,75";"3502804";"6155"
"SP";"Araçoiaba da Serra";"2012";"FUNDEB";"R$15.873.858,02";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2013";"FUNDEB";"R$17.792.521,88";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2014";"FUNDEB";"R$18.155.618,02";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2015";"FUNDEB";"R$18.820.938,76";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2016";"FUNDEB";"R$19.572.502,18";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2017";"FUNDEB";"R$20.238.890,71";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2018";"FUNDEB";"R$21.648.754,19";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2019";"FUNDEB";"R$24.167.592,00";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2021";"AJUSTE FUNDEB";"-R$143.913,19";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2021";"FUNDEB";"R$30.178.478,10";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2022";"AJUSTE FUNDEB";"-R$1.523,80";"3502903";"6157"
"SP";"Araçoiaba da Serra";"2022";"FUNDEB";"R$33.855.787,67";"3502903";"6157"
"SP";"Aramina";"2012";"FUNDEB";"R$1.489.499,60";"3503000";"6159"
"SP";"Aramina";"2013";"FUNDEB";"R$1.619.862,22";"3503000";"6159"
"SP";"Aramina";"2014";"FUNDEB";"R$1.727.881,61";"3503000";"6159"
"SP";"Aramina";"2015";"FUNDEB";"R$1.879.606,09";"3503000";"6159"
"SP";"Aramina";"2016";"FUNDEB";"R$2.019.510,22";"3503000";"6159"
"SP";"Aramina";"2017";"FUNDEB";"R$2.277.652,67";"3503000";"6159"
"SP";"Aramina";"2018";"FUNDEB";"R$2.539.640,91";"3503000";"6159"
"SP";"Aramina";"2019";"FUNDEB";"R$2.805.997,07";"3503000";"6159"
"SP";"Aramina";"2021";"AJUSTE FUNDEB";"R$14.258,36";"3503000";"6159"
"SP";"Aramina";"2021";"FUNDEB";"R$3.723.397,28";"3503000";"6159"
"SP";"Aramina";"2022";"AJUSTE FUNDEB";"-R$168,94";"3503000";"6159"
"SP";"Aramina";"2022";"FUNDEB";"R$3.757.702,60";"3503000";"6159"
"SP";"Arandu";"2012";"FUNDEB";"R$2.091.844,83";"3503109";"6161"
"SP";"Arandu";"2013";"FUNDEB";"R$2.374.223,35";"3503109";"6161"
"SP";"Arandu";"2014";"FUNDEB";"R$2.325.864,73";"3503109";"6161"
"SP";"Arandu";"2015";"FUNDEB";"R$2.464.091,52";"3503109";"6161"
"SP";"Arandu";"2016";"FUNDEB";"R$2.591.373,18";"3503109";"6161"
"SP";"Arandu";"2017";"FUNDEB";"R$2.588.747,45";"3503109";"6161"
"SP";"Arandu";"2018";"FUNDEB";"R$2.788.755,36";"3503109";"6161"
"SP";"Arandu";"2019";"FUNDEB";"R$3.002.786,21";"3503109";"6161"
"SP";"Arandu";"2021";"AJUSTE FUNDEB";"-R$29.563,86";"3503109";"6161"
"SP";"Arandu";"2021";"FUNDEB";"R$3.906.983,47";"3503109";"6161"
"SP";"Arandu";"2022";"AJUSTE FUNDEB";"-R$211,97";"3503109";"6161"
"SP";"Arandu";"2022";"FUNDEB";"R$4.704.064,34";"3503109";"6161"
"SP";"Arapeí";"2012";"FUNDEB";"R$1.605.518,28";"3503158";"2991"
"SP";"Arapeí";"2013";"FUNDEB";"R$1.713.360,47";"3503158";"2991"
"SP";"Arapeí";"2014";"FUNDEB";"R$1.761.236,25";"3503158";"2991"
"SP";"Arapeí";"2015";"FUNDEB";"R$1.573.998,69";"3503158";"2991"
"SP";"Arapeí";"2016";"FUNDEB";"R$1.688.237,58";"3503158";"2991"
"SP";"Arapeí";"2017";"FUNDEB";"R$1.682.127,21";"3503158";"2991"
"SP";"Arapeí";"2018";"FUNDEB";"R$1.831.357,76";"3503158";"2991"
"SP";"Arapeí";"2019";"FUNDEB";"R$2.201.366,90";"3503158";"2991"
"SP";"Arapeí";"2021";"AJUSTE FUNDEB";"-R$20.110,19";"3503158";"2991"
"SP";"Arapeí";"2021";"FUNDEB";"R$2.443.080,30";"3503158";"2991"
"SP";"Arapeí";"2022";"AJUSTE FUNDEB";"-R$115,44";"3503158";"2991"
"SP";"Arapeí";"2022";"FUNDEB";"R$2.565.215,43";"3503158";"2991"
"SP";"Araraquara";"2012";"FUNDEB";"R$51.976.677,80";"3503208";"6163"
"SP";"Araraquara";"2013";"FUNDEB";"R$59.613.790,97";"3503208";"6163"
"SP";"Araraquara";"2014";"FUNDEB";"R$65.670.202,08";"3503208";"6163"
"SP";"Araraquara";"2015";"FUNDEB";"R$69.714.090,99";"3503208";"6163"
"SP";"Araraquara";"2016";"FUNDEB";"R$70.972.573,48";"3503208";"6163"
"SP";"Araraquara";"2017";"FUNDEB";"R$73.993.466,69";"3503208";"6163"
"SP";"Araraquara";"2018";"FUNDEB";"R$80.491.503,76";"3503208";"6163"
"SP";"Araraquara";"2019";"FUNDEB";"R$91.852.078,15";"3503208";"6163"
"SP";"Araraquara";"2021";"AJUSTE FUNDEB";"R$154.479,07";"3503208";"6163"
"SP";"Araraquara";"2021";"FUNDEB";"R$114.029.626,01";"3503208";"6163"
"SP";"Araraquara";"2022";"AJUSTE FUNDEB";"-R$5.537,54";"3503208";"6163"
"SP";"Araraquara";"2022";"FUNDEB";"R$123.106.770,36";"3503208";"6163"
"SP";"Araras";"2012";"FUNDEB";"R$38.187.522,33";"3503307";"6165"
"SP";"Araras";"2013";"FUNDEB";"R$42.548.251,85";"3503307";"6165"
"SP";"Araras";"2014";"FUNDEB";"R$45.530.599,12";"3503307";"6165"
"SP";"Araras";"2015";"FUNDEB";"R$49.340.765,87";"3503307";"6165"
"SP";"Araras";"2016";"FUNDEB";"R$47.469.811,30";"3503307";"6165"
"SP";"Araras";"2017";"FUNDEB";"R$58.342.725,79";"3503307";"6165"
"SP";"Araras";"2018";"FUNDEB";"R$61.244.392,18";"3503307";"6165"
"SP";"Araras";"2019";"FUNDEB";"R$68.087.434,72";"3503307";"6165"
"SP";"Araras";"2021";"AJUSTE FUNDEB";"R$512.876,55";"3503307";"6165"
"SP";"Araras";"2021";"FUNDEB";"R$85.238.660,73";"3503307";"6165"
"SP";"Araras";"2022";"AJUSTE FUNDEB";"-R$4.125,39";"3503307";"6165"
"SP";"Araras";"2022";"FUNDEB";"R$91.724.217,90";"3503307";"6165"
"SP";"Arco-Íris";"2012";"FUNDEB";"R$342.272,33";"3503356";"790"
"SP";"Arco-Íris";"2013";"FUNDEB";"R$446.298,85";"3503356";"790"
"SP";"Arco-Íris";"2014";"FUNDEB";"R$561.502,79";"3503356";"790"
"SP";"Arco-Íris";"2015";"FUNDEB";"R$614.597,80";"3503356";"790"
"SP";"Arco-Íris";"2016";"FUNDEB";"R$631.956,53";"3503356";"790"
"SP";"Arco-Íris";"2017";"FUNDEB";"R$727.023,78";"3503356";"790"
"SP";"Arco-Íris";"2018";"FUNDEB";"R$808.013,78";"3503356";"790"
"SP";"Arco-Íris";"2019";"FUNDEB";"R$885.135,69";"3503356";"790"
"SP";"Arco-Íris";"2021";"AJUSTE FUNDEB";"R$399,16";"3503356";"790"
"SP";"Arco-Íris";"2021";"FUNDEB";"R$1.074.295,36";"3503356";"790"
"SP";"Arco-Íris";"2022";"AJUSTE FUNDEB";"-R$59,80";"3503356";"790"
"SP";"Arco-Íris";"2022";"FUNDEB";"R$1.328.711,77";"3503356";"790"
"SP";"Arealva";"2012";"FUNDEB";"R$2.323.448,84";"3503406";"6167"
"SP";"Arealva";"2013";"FUNDEB";"R$2.656.894,73";"3503406";"6167"
"SP";"Arealva";"2014";"FUNDEB";"R$2.790.196,87";"3503406";"6167"
"SP";"Arealva";"2015";"FUNDEB";"R$3.010.215,39";"3503406";"6167"
"SP";"Arealva";"2016";"FUNDEB";"R$3.118.827,81";"3503406";"6167"
"SP";"Arealva";"2017";"FUNDEB";"R$3.167.856,39";"3503406";"6167"
"SP";"Arealva";"2018";"FUNDEB";"R$3.340.330,89";"3503406";"6167"
"SP";"Arealva";"2019";"FUNDEB";"R$3.878.102,21";"3503406";"6167"
"SP";"Arealva";"2021";"AJUSTE FUNDEB";"-R$4.055,49";"3503406";"6167"
"SP";"Arealva";"2021";"FUNDEB";"R$4.589.897,87";"3503406";"6167"
"SP";"Arealva";"2022";"AJUSTE FUNDEB";"-R$214,10";"3503406";"6167"
"SP";"Arealva";"2022";"FUNDEB";"R$4.761.917,19";"3503406";"6167"
"SP";"Areias";"2012";"FUNDEB";"R$2.310.284,42";"3503505";"6169"
"SP";"Areias";"2013";"FUNDEB";"R$2.508.071,22";"3503505";"6169"
"SP";"Areias";"2014";"FUNDEB";"R$2.534.799,36";"3503505";"6169"
"SP";"Areias";"2015";"FUNDEB";"R$2.541.064,40";"3503505";"6169"
"SP";"Areias";"2016";"FUNDEB";"R$2.498.726,94";"3503505";"6169"
"SP";"Areias";"2017";"FUNDEB";"R$2.499.146,74";"3503505";"6169"
"SP";"Areias";"2018";"FUNDEB";"R$2.735.240,68";"3503505";"6169"
"SP";"Areias";"2019";"FUNDEB";"R$2.753.110,63";"3503505";"6169"
"SP";"Areias";"2021";"AJUSTE FUNDEB";"R$25.481,62";"3503505";"6169"
"SP";"Areias";"2021";"FUNDEB";"R$3.630.287,68";"3503505";"6169"
"SP";"Areias";"2022";"AJUSTE FUNDEB";"-R$171,95";"3503505";"6169"
"SP";"Areias";"2022";"FUNDEB";"R$3.826.345,56";"3503505";"6169"
"SP";"Areiópolis";"2012";"FUNDEB";"R$6.772.790,05";"3503604";"6171"
"SP";"Areiópolis";"2013";"FUNDEB";"R$7.796.557,88";"3503604";"6171"
"SP";"Areiópolis";"2014";"FUNDEB";"R$7.551.721,00";"3503604";"6171"
"SP";"Areiópolis";"2015";"FUNDEB";"R$7.859.395,29";"3503604";"6171"
"SP";"Areiópolis";"2016";"FUNDEB";"R$7.689.432,16";"3503604";"6171"
"SP";"Areiópolis";"2017";"FUNDEB";"R$7.666.820,82";"3503604";"6171"
"SP";"Areiópolis";"2018";"FUNDEB";"R$7.848.349,28";"3503604";"6171"
"SP";"Areiópolis";"2019";"FUNDEB";"R$8.748.129,20";"3503604";"6171"
"SP";"Areiópolis";"2021";"AJUSTE FUNDEB";"-R$120.325,52";"3503604";"6171"
"SP";"Areiópolis";"2021";"FUNDEB";"R$10.368.693,56";"3503604";"6171"
"SP";"Areiópolis";"2022";"AJUSTE FUNDEB";"-R$492,00";"3503604";"6171"
"SP";"Areiópolis";"2022";"FUNDEB";"R$10.939.113,62";"3503604";"6171"
"SP";"Ariranha";"2012";"FUNDEB";"R$2.924.454,86";"3503703";"6173"
"SP";"Ariranha";"2013";"FUNDEB";"R$3.377.287,20";"3503703";"6173"
"SP";"Ariranha";"2014";"FUNDEB";"R$3.641.485,12";"3503703";"6173"
"SP";"Ariranha";"2015";"FUNDEB";"R$3.707.102,44";"3503703";"6173"
"SP";"Ariranha";"2016";"FUNDEB";"R$3.568.956,41";"3503703";"6173"
"SP";"Ariranha";"2017";"FUNDEB";"R$3.841.764,14";"3503703";"6173"
"SP";"Ariranha";"2018";"FUNDEB";"R$4.056.104,52";"3503703";"6173"
"SP";"Ariranha";"2019";"FUNDEB";"R$4.196.151,87";"3503703";"6173"
"SP";"Ariranha";"2021";"AJUSTE FUNDEB";"-R$38.756,28";"3503703";"6173"
"SP";"Ariranha";"2021";"FUNDEB";"R$4.750.700,98";"3503703";"6173"
"SP";"Ariranha";"2022";"AJUSTE FUNDEB";"-R$223,18";"3503703";"6173"
"SP";"Ariranha";"2022";"FUNDEB";"R$4.963.529,46";"3503703";"6173"
"SP";"Artur Nogueira";"2012";"FUNDEB";"R$13.838.987,78";"3503802";"6175"
"SP";"Artur Nogueira";"2013";"FUNDEB";"R$15.413.456,92";"3503802";"6175"
"SP";"Artur Nogueira";"2014";"FUNDEB";"R$16.628.457,71";"3503802";"6175"
"SP";"Artur Nogueira";"2015";"FUNDEB";"R$18.870.957,62";"3503802";"6175"
"SP";"Artur Nogueira";"2016";"FUNDEB";"R$20.319.674,15";"3503802";"6175"
"SP";"Artur Nogueira";"2017";"FUNDEB";"R$20.704.686,23";"3503802";"6175"
"SP";"Artur Nogueira";"2018";"FUNDEB";"R$22.155.746,60";"3503802";"6175"
"SP";"Artur Nogueira";"2019";"FUNDEB";"R$24.309.460,78";"3503802";"6175"
"SP";"Artur Nogueira";"2021";"AJUSTE FUNDEB";"-R$28.210,29";"3503802";"6175"
"SP";"Artur Nogueira";"2021";"FUNDEB";"R$31.168.808,91";"3503802";"6175"
"SP";"Artur Nogueira";"2022";"AJUSTE FUNDEB";"-R$1.541,45";"3503802";"6175"
"SP";"Artur Nogueira";"2022";"FUNDEB";"R$34.257.931,00";"3503802";"6175"
"SP";"Arujá";"2012";"FUNDEB";"R$27.094.928,92";"3503901";"6177"
"SP";"Arujá";"2013";"FUNDEB";"R$31.136.746,52";"3503901";"6177"
"SP";"Arujá";"2014";"FUNDEB";"R$32.071.632,09";"3503901";"6177"
"SP";"Arujá";"2015";"FUNDEB";"R$33.828.427,51";"3503901";"6177"
"SP";"Arujá";"2016";"FUNDEB";"R$35.438.970,19";"3503901";"6177"
"SP";"Arujá";"2017";"FUNDEB";"R$37.515.323,55";"3503901";"6177"
"SP";"Arujá";"2018";"FUNDEB";"R$40.403.644,59";"3503901";"6177"
"SP";"Arujá";"2019";"FUNDEB";"R$44.990.265,23";"3503901";"6177"
"SP";"Arujá";"2021";"AJUSTE FUNDEB";"-R$249.510,48";"3503901";"6177"
"SP";"Arujá";"2021";"FUNDEB";"R$57.137.352,03";"3503901";"6177"
"SP";"Arujá";"2022";"AJUSTE FUNDEB";"-R$2.822,09";"3503901";"6177"
"SP";"Arujá";"2022";"FUNDEB";"R$62.721.681,63";"3503901";"6177"
"SP";"Aspásia";"2012";"FUNDEB";"R$299.094,79";"3503950";"2981"
"SP";"Aspásia";"2013";"FUNDEB";"R$376.289,77";"3503950";"2981"
"SP";"Aspásia";"2014";"FUNDEB";"R$357.914,01";"3503950";"2981"
"SP";"Aspásia";"2015";"FUNDEB";"R$363.455,55";"3503950";"2981"
"SP";"Aspásia";"2016";"FUNDEB";"R$386.100,37";"3503950";"2981"
"SP";"Aspásia";"2017";"FUNDEB";"R$455.134,58";"3503950";"2981"
"SP";"Aspásia";"2018";"FUNDEB";"R$568.713,75";"3503950";"2981"
"SP";"Aspásia";"2019";"FUNDEB";"R$518.249,92";"3503950";"2981"
"SP";"Aspásia";"2021";"AJUSTE FUNDEB";"R$17.160,19";"3503950";"2981"
"SP";"Aspásia";"2021";"FUNDEB";"R$726.129,10";"3503950";"2981"
"SP";"Aspásia";"2022";"AJUSTE FUNDEB";"-R$36,36";"3503950";"2981"
"SP";"Aspásia";"2022";"FUNDEB";"R$807.521,18";"3503950";"2981"
"SP";"Assis";"2012";"FUNDEB";"R$28.561.028,70";"3504008";"6179"
"SP";"Assis";"2013";"FUNDEB";"R$32.399.042,14";"3504008";"6179"
"SP";"Assis";"2014";"FUNDEB";"R$33.408.907,22";"3504008";"6179"
"SP";"Assis";"2015";"FUNDEB";"R$35.475.092,28";"3504008";"6179"
"SP";"Assis";"2016";"FUNDEB";"R$37.643.406,98";"3504008";"6179"
"SP";"Assis";"2017";"FUNDEB";"R$39.894.498,53";"3504008";"6179"
"SP";"Assis";"2018";"FUNDEB";"R$43.119.378,81";"3504008";"6179"
"SP";"Assis";"2019";"FUNDEB";"R$47.416.362,40";"3504008";"6179"
"SP";"Assis";"2021";"AJUSTE FUNDEB";"-R$293.891,03";"3504008";"6179"
"SP";"Assis";"2021";"FUNDEB";"R$59.645.583,22";"3504008";"6179"
"SP";"Assis";"2022";"AJUSTE FUNDEB";"-R$610,03";"3504008";"6179"
"SP";"Assis";"2022";"FUNDEB";"R$65.714.614,59";"3504008";"6179"
"SP";"Atibaia";"2012";"FUNDEB";"R$37.122.823,25";"3504107";"6181"
"SP";"Atibaia";"2013";"FUNDEB";"R$44.298.094,89";"3504107";"6181"
"SP";"Atibaia";"2014";"FUNDEB";"R$48.087.637,10";"3504107";"6181"
"SP";"Atibaia";"2015";"FUNDEB";"R$48.634.428,45";"3504107";"6181"
"SP";"Atibaia";"2016";"FUNDEB";"R$51.194.173,78";"3504107";"6181"
"SP";"Atibaia";"2017";"FUNDEB";"R$56.030.369,95";"3504107";"6181"
"SP";"Atibaia";"2018";"FUNDEB";"R$62.429.672,07";"3504107";"6181"
"SP";"Atibaia";"2019";"FUNDEB";"R$70.783.956,04";"3504107";"6181"
"SP";"Atibaia";"2021";"AJUSTE FUNDEB";"R$22.793,28";"3504107";"6181"
"SP";"Atibaia";"2021";"FUNDEB";"R$89.365.035,59";"3504107";"6181"
"SP";"Atibaia";"2022";"AJUSTE FUNDEB";"-R$4.534,43";"3504107";"6181"
"SP";"Atibaia";"2022";"FUNDEB";"R$100.752.334,07";"3504107";"6181"
"SP";"Auriflama";"2012";"FUNDEB";"R$3.187.149,87";"3504206";"6183"
"SP";"Auriflama";"2013";"FUNDEB";"R$3.497.200,62";"3504206";"6183"
"SP";"Auriflama";"2014";"FUNDEB";"R$3.687.454,38";"3504206";"6183"
"SP";"Auriflama";"2015";"FUNDEB";"R$4.061.587,49";"3504206";"6183"
"SP";"Auriflama";"2016";"FUNDEB";"R$3.982.335,43";"3504206";"6183"
"SP";"Auriflama";"2017";"FUNDEB";"R$4.001.476,90";"3504206";"6183"
"SP";"Auriflama";"2018";"FUNDEB";"R$4.399.903,68";"3504206";"6183"
"SP";"Auriflama";"2019";"FUNDEB";"R$4.929.938,23";"3504206";"6183"
"SP";"Auriflama";"2021";"AJUSTE FUNDEB";"R$353,34";"3504206";"6183"
"SP";"Auriflama";"2021";"FUNDEB";"R$6.112.997,06";"3504206";"6183"
"SP";"Auriflama";"2022";"AJUSTE FUNDEB";"-R$280,82";"3504206";"6183"
"SP";"Auriflama";"2022";"FUNDEB";"R$6.248.465,19";"3504206";"6183"
"SP";"Avaí";"2012";"FUNDEB";"R$1.229.055,19";"3504305";"6185"
"SP";"Avaí";"2013";"FUNDEB";"R$1.255.455,39";"3504305";"6185"
"SP";"Avaí";"2014";"FUNDEB";"R$1.371.147,16";"3504305";"6185"
"SP";"Avaí";"2015";"FUNDEB";"R$1.378.410,90";"3504305";"6185"
"SP";"Avaí";"2016";"FUNDEB";"R$1.397.701,34";"3504305";"6185"
"SP";"Avaí";"2017";"FUNDEB";"R$1.452.266,59";"3504305";"6185"
"SP";"Avaí";"2018";"FUNDEB";"R$1.661.450,85";"3504305";"6185"
"SP";"Avaí";"2019";"FUNDEB";"R$1.760.175,04";"3504305";"6185"
"SP";"Avaí";"2021";"AJUSTE FUNDEB";"R$282,00";"3504305";"6185"
"SP";"Avaí";"2021";"FUNDEB";"R$2.215.481,19";"3504305";"6185"
"SP";"Avaí";"2022";"AJUSTE FUNDEB";"-R$116,24";"3504305";"6185"
"SP";"Avaí";"2022";"FUNDEB";"R$2.583.343,91";"3504305";"6185"
"SP";"Avanhandava";"2012";"FUNDEB";"R$4.457.788,47";"3504404";"6187"
"SP";"Avanhandava";"2013";"FUNDEB";"R$4.954.581,54";"3504404";"6187"
"SP";"Avanhandava";"2014";"FUNDEB";"R$5.208.792,52";"3504404";"6187"
"SP";"Avanhandava";"2015";"FUNDEB";"R$5.377.205,43";"3504404";"6187"
"SP";"Avanhandava";"2016";"FUNDEB";"R$5.501.409,42";"3504404";"6187"
"SP";"Avanhandava";"2017";"FUNDEB";"R$5.653.538,72";"3504404";"6187"
"SP";"Avanhandava";"2018";"FUNDEB";"R$5.842.204,56";"3504404";"6187"
"SP";"Avanhandava";"2019";"FUNDEB";"R$6.529.307,63";"3504404";"6187"
"SP";"Avanhandava";"2021";"AJUSTE FUNDEB";"-R$133.791,13";"3504404";"6187"
"SP";"Avanhandava";"2021";"FUNDEB";"R$7.939.216,49";"3504404";"6187"
"SP";"Avanhandava";"2022";"AJUSTE FUNDEB";"-R$373,23";"3504404";"6187"
"SP";"Avanhandava";"2022";"FUNDEB";"R$8.296.304,82";"3504404";"6187"
"SP";"Avaré";"2012";"FUNDEB";"R$27.003.030,10";"3504503";"6189"
"SP";"Avaré";"2013";"FUNDEB";"R$31.343.281,55";"3504503";"6189"
"SP";"Avaré";"2014";"FUNDEB";"R$31.971.619,95";"3504503";"6189"
"SP";"Avaré";"2015";"FUNDEB";"R$34.918.336,22";"3504503";"6189"
"SP";"Avaré";"2016";"FUNDEB";"R$38.010.925,58";"3504503";"6189"
"SP";"Avaré";"2017";"FUNDEB";"R$37.967.037,34";"3504503";"6189"
"SP";"Avaré";"2018";"FUNDEB";"R$39.663.037,80";"3504503";"6189"
"SP";"Avaré";"2019";"FUNDEB";"R$41.373.301,11";"3504503";"6189"
"SP";"Avaré";"2021";"AJUSTE FUNDEB";"-R$500.056,33";"3504503";"6189"
"SP";"Avaré";"2021";"FUNDEB";"R$50.677.142,47";"3504503";"6189"
"SP";"Avaré";"2022";"AJUSTE FUNDEB";"-R$2.560,05";"3504503";"6189"
"SP";"Avaré";"2022";"FUNDEB";"R$56.880.853,28";"3504503";"6189"
"SP";"Bady Bassitt";"2012";"FUNDEB";"R$5.840.868,93";"3504602";"6191"
"SP";"Bady Bassitt";"2013";"FUNDEB";"R$6.771.606,02";"3504602";"6191"
"SP";"Bady Bassitt";"2014";"FUNDEB";"R$7.041.693,32";"3504602";"6191"
"SP";"Bady Bassitt";"2015";"FUNDEB";"R$7.453.636,40";"3504602";"6191"
"SP";"Bady Bassitt";"2016";"FUNDEB";"R$8.055.608,22";"3504602";"6191"
"SP";"Bady Bassitt";"2017";"FUNDEB";"R$8.529.993,52";"3504602";"6191"
"SP";"Bady Bassitt";"2018";"FUNDEB";"R$9.696.455,89";"3504602";"6191"
"SP";"Bady Bassitt";"2019";"FUNDEB";"R$11.119.291,84";"3504602";"6191"
"SP";"Bady Bassitt";"2021";"AJUSTE FUNDEB";"R$221.661,54";"3504602";"6191"
"SP";"Bady Bassitt";"2021";"FUNDEB";"R$16.453.954,10";"3504602";"6191"
"SP";"Bady Bassitt";"2022";"AJUSTE FUNDEB";"-R$845,13";"3504602";"6191"
"SP";"Bady Bassitt";"2022";"FUNDEB";"R$18.777.595,71";"3504602";"6191"
"SP";"Balbinos";"2012";"FUNDEB";"R$454.353,35";"3504701";"6193"
"SP";"Balbinos";"2013";"FUNDEB";"R$572.917,75";"3504701";"6193"
"SP";"Balbinos";"2014";"FUNDEB";"R$509.587,74";"3504701";"6193"
"SP";"Balbinos";"2015";"FUNDEB";"R$569.405,37";"3504701";"6193"
"SP";"Balbinos";"2016";"FUNDEB";"R$598.998,25";"3504701";"6193"
"SP";"Balbinos";"2017";"FUNDEB";"R$686.443,37";"3504701";"6193"
"SP";"Balbinos";"2018";"FUNDEB";"R$746.430,06";"3504701";"6193"
"SP";"Balbinos";"2019";"FUNDEB";"R$872.434,66";"3504701";"6193"
"SP";"Balbinos";"2021";"AJUSTE FUNDEB";"-R$7.792,73";"3504701";"6193"
"SP";"Balbinos";"2021";"FUNDEB";"R$1.050.514,24";"3504701";"6193"
"SP";"Balbinos";"2022";"AJUSTE FUNDEB";"-R$47,58";"3504701";"6193"
"SP";"Balbinos";"2022";"FUNDEB";"R$1.056.840,11";"3504701";"6193"
